timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1537542900,Sep 21 2018 - 3:15pm,complete,N/A,Al Ittifaq,Al Feiha,Pavel Kralovec,3,2.00,0.00,1.67,0.73,3,0,3,1,1,0,"33,90'5,90'7","",3,3,6,0,5,2,0,6,3,4,15,13,7,7,8,6,21,17,51,49,1.30,0.96,1.85,1.79,2.25,50,50,25,25,25,0,50,25,100,6.00,8.50,1.95,3.50,3.40,1.19,1.67,2.65,0.00,1.65,2.20,Prince Mohamed bin Fahd Stadium
1537544100,Sep 21 2018 - 3:35pm,complete,N/A,Al Faisaly,Ohod,Kevin Blom,3,1.00,0.00,1.73,0.47,2,0,2,0,0,0,"57,90'2","",3,5,6,0,2,0,1,5,1,1,12,19,7,6,5,13,13,9,56,44,1.75,0.00,1.75,2.14,2.00,50,50,50,50,0,50,50,50,50,7.00,1.00,1.87,3.50,3.55,1.21,1.69,2.75,0.00,1.69,2.10,King Salman bin Abdulaziz Sport City Stadium
1537551300,Sep 21 2018 - 5:35pm,complete,41315,Al Ahli,Al Hazm,N/A,3,1.00,0.00,1.60,0.80,2,0,2,1,1,0,"3,90'4","",5,4,0,0,3,0,0,0,0,3,15,10,7,4,8,6,10,13,53,47,2.48,0.00,1.96,1.46,1.00,50,50,0,0,0,0,50,0,50,10.00,2.00,1.27,5.30,8.00,1.12,1.44,2.15,0.00,1.87,1.91,King Abdullah Sports City
1537632000,Sep 22 2018 - 4:00pm,complete,17235,Al Wahda,Al Raed,Mark Clattenburg,3,0.00,1.00,1.67,1.40,4,1,5,2,2,0,"5,17,83,90'5","52",5,7,1,0,1,0,1,0,0,1,13,7,9,4,4,3,15,9,48,52,0.00,1.39,1.89,1.36,1.00,50,50,0,0,0,0,50,0,50,11.00,1.00,1.77,3.55,4.00,1.19,1.67,2.65,5.00,1.69,2.10,King Abdul Aziz Stadium
1537801800,Sep 24 2018 - 3:10pm,complete,N/A,Al Fateh,Al Hilal,Paolo Valeri,4,1.00,3.00,1.47,2.53,2,3,5,1,1,0,"44,68","59,62,90'4",2,8,3,0,2,0,1,2,2,0,7,22,3,11,4,11,15,10,26,74,2.02,2.15,0.92,2.84,2.00,50,50,50,50,0,50,50,50,50,14.00,8.00,6.20,4.20,1.43,1.21,1.71,2.80,0.00,1.95,1.83,Prince Abdullah bin Jalawi Sports City Stadium
1537809000,Sep 24 2018 - 5:10pm,complete,N/A,Al Nassr,Al Taawon,N/A,4,3.00,1.00,2.40,1.47,1,0,1,0,0,0,"75","",5,1,2,0,4,1,1,1,2,3,12,5,4,0,8,5,14,17,60,40,2.14,1.45,0.00,0.00,2.50,100,100,50,0,0,50,75,25,100,15.00,5.00,1.67,3.85,4.30,1.13,1.49,2.25,0.00,1.56,2.35,Prince Faisal bin Fahd Stadium
1537983300,Sep 26 2018 - 5:35pm,complete,N/A,Al Ittihad,Al Wahda,Cüneyt Çakιr,4,0.00,1.00,1.13,1.13,2,2,4,1,0,1,"53,58","34,60",4,3,3,0,1,0,1,2,1,0,13,15,7,3,6,12,20,13,53,47,3.30,2.19,1.81,1.62,1.50,0,50,50,0,0,0,50,50,50,16.50,3.50,2.15,3.45,2.90,1.18,1.61,2.55,4.50,1.59,2.30,King Abdullah Sports City
1538061000,Sep 27 2018 - 3:10pm,complete,N/A,Al Ittifaq,Ohod,N/A,4,2.33,0.00,1.67,0.47,0,0,0,0,0,0,"","",4,5,2,0,0,0,0,2,0,0,6,16,2,5,4,11,12,13,42,58,1.58,2.14,0.97,2.07,2.67,34,100,34,17,17,0,50,84,100,8.00,6.33,1.67,3.75,4.30,1.17,1.57,2.45,0.00,1.65,2.20,Prince Mohamed bin Fahd Stadium
1538062500,Sep 27 2018 - 3:35pm,complete,N/A,Al Hazm,Al Faisaly,Damir Skomina,4,1.00,0.00,1.27,1.13,2,1,3,1,0,1,"54,90'4","6",9,5,1,0,1,0,0,1,1,0,18,10,10,4,8,6,10,14,52,48,2.26,1.27,2.48,1.35,2.00,75,75,50,0,0,50,50,25,75,7.00,7.00,2.85,3.25,2.30,1.26,1.83,3.10,0.00,1.77,2.05,Prince Abdullah bin Abdul Aziz Stadium (King Abdullah Sport City Stadium) (Buraydah (Buraidah))
1538148600,Sep 28 2018 - 3:30pm,complete,N/A,Al Feiha,Al Quadisiya,N/A,4,0.00,3.00,1.40,0.67,4,2,6,2,1,1,"10,52,58,90'1","19,46",3,8,1,0,2,0,0,1,1,1,10,12,5,4,5,8,13,13,44,56,1.23,1.21,1.50,1.60,3.50,50,100,100,50,0,0,50,100,100,5.00,6.00,2.30,3.30,2.75,1.23,1.77,2.90,0.00,1.69,2.10,King Salman bin Abdulaziz Sport City Stadium
